state,winner,party,gender,criminal cases,age,category,education,assets,liabilities,total electors,balance assets
0.8857142857142857,1,1.0,1.0,0.0375,0.29508196721311475,1.0,0.3333333333333333,0.00015851414514196814,0.0,0.514743189610497,0.03319717517627756
0.8857142857142857,0,0.6,1.0,0.0,0.4426229508196722,1.0,0.7777777777777777,0.00100999195974755,0.0003759022294374136,0.514743189610497,0.033989373583446704
0.8857142857142857,0,0.8666666666666667,0.0,0.0,0.2786885245901639,1.0,0.8888888888888888,0.0003133965194129181,0.00019687867392882,0.514743189610497,0.0333188947896336
0.8857142857142857,0,0.9333333333333333,1.0,0.0,0.3114754098360656,1.0,0.7777777777777777,0.0002592493352286712,0.0004263361054224815,0.514743189610497,0.0332243919912231
1.0,1,1.0,0.0,0.025,0.7213114754098362,0.0,1.0,0.003007686157862692,0.00103391804394927,0.536641181419549,0.03588698491373606
1.0,0,0.4666666666666667,1.0,0.0,0.6229508196721312,0.0,0.7777777777777777,0.03270113328915626,0.0,0.536641181419549,0.06597627257884855
1.0,0,0.9333333333333333,1.0,0.004166666666666667,0.39344262295081966,0.0,0.6666666666666666,0.00046928658300814775,0.0,0.536641181419549,0.03351020591193436
1.0,0,0.6666666666666666,1.0,0.0,0.8524590163934427,0.0,0.8888888888888888,0.0035080830677940494,0.00019932518250031494,0.536641181419549,0.036536370163902473
0.42857142857142855,1,1.0,1.0,0.0,0.34426229508196726,0.5,0.6666666666666666,0.001107290458856814,3.6086970727716864e-05,0.4143998754169461,0.034146561105474454
0.42857142857142855,0,0.9333333333333333,1.0,0.004166666666666667,0.5737704918032788,0.5,0.8888888888888888,0.0014852884783087533,0.0016154969436707343,0.4143998754169461,0.03425223702551097
0.42857142857142855,0,0.7333333333333334,1.0,0.0,0.2622950819672132,0.5,0.8888888888888888,0.00032066397169119463,0.0009692981662024406,0.4143998754169461,0.033191691028243354
0.7999999999999999,1,1.0,1.0,0.0,0.16393442622950827,0.0,0.4444444444444444,3.9432618419861196e-05,0.0,0.5923300649667025,0.03307722831686846
0.7999999999999999,0,0.9333333333333333,1.0,0.008333333333333333,0.3606557377049181,0.0,0.7777777777777777,0.015255788225745652,0.0,0.5923300649667025,0.048404156993303284
0.7999999999999999,0,0.7333333333333334,1.0,0.0,0.09836065573770492,0.0,0.4444444444444444,0.001824379790600326,0.0037768276554884968,0.5923300649667025,0.03421737661593815
0.8571428571428571,1,0.13333333333333336,0.0,0.0,0.34426229508196726,0.5,0.7777777777777777,0.00960800452891939,0.0015711722309278517,0.4537352946117829,0.042441698178681056
0.8571428571428571,0,0.06666666666666667,1.0,0.0,0.04918032786885246,0.5,0.7777777777777777,0.00816183861937146,0.000993522865972172,0.4537352946117829,0.04108562637810912
0.8571428571428571,0,0.8666666666666667,1.0,0.004166666666666667,0.5573770491803279,0.5,0.8888888888888888,0.0032323388672452686,0.0,0.4537352946117829,0.036293336536811056
0.5428571428571428,1,1.0,1.0,0.0,0.6885245901639345,0.5,0.8888888888888888,0.006073788911647005,0.00012204174731143942,0.5810823734364117,0.03913417991370634
0.5428571428571428,0,0.9333333333333333,0.0,0.0,0.5081967213114754,0.5,0.8888888888888888,0.026871881269836074,0.0,0.5810823734364117,0.0601046609891411
0.5428571428571428,0,0.7333333333333334,1.0,0.0,0.4918032786885246,0.5,0.4444444444444444,0.0042558630700574,4.756863060577351e-05,0.5810823734364117,0.03731601388980538
0.5428571428571428,0,0.8666666666666667,1.0,0.004166666666666667,0.5901639344262295,0.5,0.4444444444444444,0.0004933732516552515,0.0,0.5810823734364117,0.03353446761177459
1.0,1,0.7333333333333334,1.0,0.004166666666666667,0.21311475409836067,0.0,0.7777777777777777,0.034330609160308015,0.01598637488326831,0.5590948860207217,0.06483341382992752
1.0,0,1.0,1.0,0.0,0.7540983606557377,0.0,0.7777777777777777,0.002694516561281309,8.302361892912638e-06,0.5590948860207217,0.035750160090755496
1.0,0,0.8666666666666667,1.0,0.0,0.180327868852459,0.0,0.6666666666666666,0.000238853654144222,0.0,0.5590948860207217,0.03327809849038468
1.0,1,1.0,0.0,0.0,0.29508196721311475,0.0,0.6666666666666666,0.012413115635985641,0.0,0.5454792764360976,0.04554082748405261
1.0,0,0.9333333333333333,1.0,0.025,0.3770491803278688,0.0,0.8888888888888888,0.01775127178822723,0.004653861560244015,0.5454792764360976,0.05010726135988562
0.9142857142857143,1,0.8,0.0,0.004166666666666667,0.1311475409836066,0.5,0.4444444444444444,0.013916442747592503,0.04560675754720544,0.574420281707615,0.03911223870736739
0.9142857142857143,0,0.26666666666666666,1.0,0.008333333333333333,0.7540983606557377,0.5,0.7777777777777777,0.004917876632854043,0.005522346255173627,0.574420281707615,0.0370293547823152
0.9142857142857143,0,0.5333333333333333,1.0,0.008333333333333333,0.3606557377049181,0.5,0.5555555555555556,0.039322676039791504,0.051139711155311206,0.574420281707615,0.06373947687765065
0.9142857142857143,0,0.7333333333333334,1.0,0.0125,0.5081967213114754,0.5,0.6666666666666666,0.037775460309583946,0.004264911931290739,0.574420281707615,0.07034469933731127
0.6857142857142857,1,1.0,1.0,0.0,0.639344262295082,0.0,0.6666666666666666,0.004011178136001494,0.0005356735847688943,0.5083033829985487,0.03698454288926352
0.6857142857142857,0,0.9333333333333333,1.0,0.0,0.2786885245901639,0.0,0.7777777777777777,0.0016025367456414842,0.0,0.5083033829985487,0.034651691091662745
0.6857142857142857,0,0.7333333333333334,1.0,0.0,0.3606557377049181,0.5,0.1111111111111111,1.4881154608215513e-05,0.0,0.5083033829985487,0.03305249844432513
0.6,1,0.9333333333333333,1.0,0.0,0.34426229508196726,0.0,0.6666666666666666,0.003800118227130418,0.005836186261625431,0.4693466239155523,0.03584881578361726
0.6,0,1.0,1.0,0.0,0.6885245901639345,0.0,0.8888888888888888,0.03804457212893985,0.03744137105535154,0.4693466239155523,0.06483777841496882
0.6,0,0.2,1.0,0.0,0.5409836065573771,0.0,0.4444444444444444,0.00166241610557613,0.0018026923289191918,0.4693466239155523,0.03439804997660055
0.6,0,0.6666666666666666,0.0,0.0,0.4918032786885246,0.0,0.7777777777777777,7.385327013514971e-05,0.0,0.4693466239155523,0.03311189909398823
1.0,1,0.7333333333333334,1.0,0.0,0.29508196721311475,0.0,0.7777777777777777,0.008370880356353805,0.012652372387406954,0.514113812564537,0.03926569030125757
1.0,0,1.0,1.0,0.0,0.5409836065573771,0.0,0.3333333333333333,0.20348767733104497,0.006914652603094587,0.514113812564537,0.23679962450766553
1.0,0,0.9333333333333333,1.0,0.0,0.16393442622950827,0.0,0.6666666666666666,0.0030170485402696134,0.007943993621103049,0.514113812564537,0.034692961528315074
0.8571428571428571,1,0.13333333333333336,0.0,0.0,0.4426229508196722,0.0,0.7777777777777777,0.010226191259587935,0.007198188471678238,0.4737044460900436,0.04208437999343327
0.8571428571428571,0,0.06666666666666667,1.0,0.0,0.29508196721311475,0.0,0.4444444444444444,0.04587027859465745,0.13285291133799496,0.4737044460900436,0.05610354677772232
0.8571428571428571,0,0.8666666666666667,1.0,0.0,0.5081967213114754,0.0,0.8888888888888888,0.03746388755254382,0.07168190438170971,0.4737044460900436,0.05828956746114578
0.8571428571428571,0,1.0,1.0,0.0,0.6557377049180328,0.0,0.8888888888888888,0.006445560798756612,0.006137527491323442,0.4737044460900436,0.03846100068623674
0.6857142857142857,1,1.0,1.0,0.008333333333333333,0.47540983606557385,0.0,0.5555555555555556,0.008607990023064532,0.005047355259000448,0.5171621557003856,0.040829007302014025
0.6857142857142857,0,0.9333333333333333,1.0,0.0,0.6557377049180328,0.0,0.7777777777777777,0.006088252979632809,0.0012503009355784155,0.5171621557003856,0.038952252277857376
0.6,1,0.9333333333333333,1.0,0.0,0.459016393442623,0.0,0.7777777777777777,0.017277627303633074,0.0,0.5310569140364005,0.05044068821941961
0.6,0,0.8666666666666667,1.0,0.004166666666666667,0.7213114754098362,0.0,0.8888888888888888,0.014186497564830314,0.0,0.5310569140364005,0.04732709609139213
0.6,0,0.7333333333333334,1.0,0.0,0.6065573770491803,0.0,0.7777777777777777,0.15734491223598598,0.0021976083111848324,0.5310569140364005,0.19114306968323208
0.6,0,0.2,1.0,0.004166666666666667,0.42622950819672134,0.0,0.8888888888888888,0.02857067687059498,0.015293824267492217,0.5310569140364005,0.05915223981528009
0.8571428571428571,1,0.13333333333333336,1.0,0.008333333333333333,0.3770491803278688,0.0,1.0,0.0013154028289692886,0.0007337890831577886,0.5198405621228747,0.034234674471902725
0.8571428571428571,0,0.06666666666666667,1.0,0.0,0.3278688524590164,0.0,0.7777777777777777,0.041774295452456284,0.05463657577525668,0.5198405621228747,0.06559990010220895
0.8571428571428571,0,0.9333333333333333,1.0,0.0,0.0655737704918033,0.0,0.7777777777777777,0.0008116332491252239,0.0010985379216960993,0.5198405621228747,0.03366371974128243
0.8571428571428571,0,0.6666666666666666,1.0,0.0375,0.5409836065573771,0.0,0.3333333333333333,0.0028617613696330056,0.0017847835760004356,0.5198405621228747,0.03560922952821852
0.4857142857142857,1,0.8666666666666667,1.0,0.0,0.6557377049180328,0.0,0.8888888888888888,0.009789823235460435,0.0,0.4337758357985011,0.04289847233950499
0.4857142857142857,0,0.9333333333333333,1.0,0.0,0.5737704918032788,0.0,0.7777777777777777,0.015658459494280717,0.0,0.4337758357985011,0.04880975436314361
0.4857142857142857,0,0.8666666666666667,0.0,0.004166666666666667,0.5573770491803279,0.0,0.7777777777777777,0.0009948244421569496,0.0,0.4337758357985011,0.034039562710093174
0.4857142857142857,0,1.0,1.0,0.004166666666666667,0.459016393442623,0.0,0.0,0.0013083536963428184,0.0,0.4337758357985011,0.03435537029509527
0.4857142857142857,0,0.8666666666666667,1.0,0.0,0.5737704918032788,1.0,0.3333333333333333,0.002599481927466263,0.00013053215304859533,0.4337758357985011,0.0356331474137299
0.4857142857142857,0,0.8,1.0,0.0,0.3278688524590164,0.0,0.6666666666666666,3.463617812692346e-06,0.0,0.4337758357985011,0.033040997939431486
0.17142857142857143,1,0.9333333333333333,1.0,0.0,0.4426229508196722,0.0,0.7777777777777777,0.014774342444811638,0.05198725384026063,0.08506347403205818,0.03886514987185987
0.17142857142857143,0,1.0,1.0,0.004166666666666667,0.34426229508196726,0.0,0.7777777777777777,0.009512722749213968,0.002994429561693211,0.08506347403205818,0.042097850537549955
0.17142857142857143,0,0.8,1.0,0.0,0.5901639344262295,0.0,0.8888888888888888,0.002225206850244541,0.0008471665972609331,0.08506347403205818,0.0351313440421885
0.17142857142857143,0,0.2,1.0,0.0,0.39344262295081966,0.0,0.6666666666666666,0.01116042261308161,0.0011573911215528017,0.08506347403205818,0.04407746107883147
0.17142857142857143,0,0.7333333333333334,1.0,0.0,0.29508196721311475,0.5,0.8888888888888888,0.00013966200857630428,0.0001550877065923905,0.08506347403205818,0.033151176082782355
1.0,1,1.0,1.0,0.0,0.4098360655737705,0.0,0.4444444444444444,0.0024319627112001155,0.002148158595937849,0.559078085401425,0.035113022508601946
1.0,0,0.7333333333333334,0.0,0.004166666666666667,0.5245901639344263,0.0,0.7777777777777777,0.026945209857737407,0.001357017432683417,0.559078085401425,0.059942185253857055
1.0,0,0.9333333333333333,1.0,0.0,0.639344262295082,0.0,0.7777777777777777,0.004602080496674571,0.0,0.559078085401425,0.03767303170174918
0.9428571428571428,1,0.0,1.0,0.008333333333333333,0.7540983606557377,0.0,0.4444444444444444,0.1281521716173644,0.10750548771872438,0.46680746877992607,0.14339784877578005
0.9428571428571428,0,0.8666666666666667,1.0,0.025,0.4918032786885246,0.0,0.8888888888888888,0.005142178287811863,0.004982566077173922,0.46680746877992607,0.037349294103963704
0.9428571428571428,0,0.8,1.0,0.0,0.29508196721311475,0.0,0.3333333333333333,1.4860037712518775e-05,0.0,0.46680746877992607,0.033052477173978766
0.9428571428571428,0,0.4,1.0,0.0,0.24590163934426235,0.0,0.8888888888888888,0.00039328821615087285,0.0,0.46680746877992607,0.03343365528585763
0.9428571428571428,0,0.33333333333333337,1.0,0.0,0.5901639344262295,0.0,0.8888888888888888,0.001224679393764583,0.0,0.46680746877992607,0.03427108795438488
0.8857142857142857,1,0.6,0.0,0.004166666666666667,0.1311475409836066,0.5,0.8888888888888888,0.001399703487723587,0.0027424676115754385,0.5523323136649776,0.03396975770989419
0.8857142857142857,0,1.0,1.0,0.004166666666666667,0.4918032786885246,0.5,0.8888888888888888,0.00022508968387501005,0.0012116227077530507,0.5523323136649776,0.033053219160188274
0.8857142857142857,0,0.6666666666666666,1.0,0.008333333333333333,0.5573770491803279,0.5,0.8888888888888888,0.0011673902613057968,1.119474762086072e-05,0.5523323136649776,0.03421143284835599
0.8857142857142857,0,0.9333333333333333,0.0,0.0,0.2622950819672132,0.5,0.7777777777777777,0.0013484650721243606,0.0019363475606592915,0.5523323136649776,0.034058540248171655
0.9428571428571428,1,0.9333333333333333,1.0,0.004166666666666667,0.34426229508196726,0.0,0.7777777777777777,0.02620783456338338,0.021589181286820847,0.45037323221945225,0.05567583252423787
0.9428571428571428,0,0.8666666666666667,1.0,0.0,0.6229508196721312,0.0,0.7777777777777777,0.012419669582994505,0.0012177964908729828,0.45037323221945225,0.04533533849421232
0.9428571428571428,0,0.8,1.0,0.0,0.4918032786885246,0.0,0.8888888888888888,0.0024588216148526553,0.007320459619555678,0.45037323221945225,0.03423927235550497
0.9428571428571428,0,0.4,0.0,0.0,0.19672131147540983,0.0,0.8888888888888888,0.0003278418168247686,0.0,0.45037323221945225,0.03336773330555653
0.9428571428571428,0,0.33333333333333337,1.0,0.0,0.2622950819672132,0.0,0.3333333333333333,0.004987875566741308,0.013289338922941558,0.45037323221945225,0.035747168512199265
0.9714285714285714,1,1.0,1.0,0.0125,0.4426229508196722,0.0,0.4444444444444444,0.0005598297983569864,0.0007490736228412461,0.5654862293077758,0.033470948955529926
0.9714285714285714,0,0.8666666666666667,1.0,0.025,0.4098360655737705,0.0,0.7777777777777777,0.008560539911515536,0.005535467321350121,0.5654862293077758,0.0406962031372044
0.9714285714285714,1,1.0,1.0,0.004166666666666667,0.6721311475409837,0.0,0.7777777777777777,0.008935208835601444,0.0,0.6572156721346222,0.04203764769196674
0.9714285714285714,0,0.8666666666666667,1.0,0.004166666666666667,0.180327868852459,0.0,0.8888888888888888,7.623478670539285e-05,0.0,0.6572156721346222,0.03311429791638406
0.9714285714285714,0,0.8,1.0,0.0,0.918032786885246,0.0,0.6666666666666666,0.0003571517328630193,0.0,0.6572156721346222,0.03339725620868941
0.9714285714285714,0,0.8666666666666667,1.0,0.0,0.737704918032787,0.0,0.6666666666666666,0.0004958357721904689,0.0,0.6572156721346222,0.03353694802676892
0.8571428571428571,1,0.13333333333333336,0.0,0.0,0.016393442622950838,1.0,0.7777777777777777,1.577387416703525e-05,0.0,0.4511059976918534,0.03305339765103134
0.8571428571428571,0,0.06666666666666667,1.0,0.0,0.7704918032786885,1.0,0.8888888888888888,0.007343877563961661,0.0,0.4511059976918534,0.04043475265386308
0.8571428571428571,0,0.8666666666666667,1.0,0.0125,0.39344262295081966,1.0,0.4444444444444444,0.00028681649285910326,0.000206783608789854,0.4511059976918534,0.03329039657699634
0.8571428571428571,0,1.0,1.0,0.0,0.47540983606557385,1.0,1.0,0.0012785760801702476,0.0014216373104302463,0.4511059976918534,0.03407778495980714
0.8571428571428571,0,0.9333333333333333,0.0,0.0,0.34426229508196726,1.0,0.7777777777777777,0.0026359274548466943,0.0,0.4511059976918534,0.035692591166793304
0.8571428571428571,0,0.8,1.0,0.0,0.5901639344262295,1.0,0.0,3.804393113618529e-05,0.0,0.4511059976918534,0.03307582953837642
0.8571428571428571,0,0.8,0.0,0.0,0.19672131147540983,1.0,0.4444444444444444,0.00010770734101404586,0.0,0.4511059976918534,0.03314599917308456
0.39999999999999997,1,1.0,1.0,0.0,0.47540983606557385,1.0,0.8888888888888888,0.015265421664178817,0.0,0.09195075867719679,0.04841386043528271
0.39999999999999997,0,0.9333333333333333,1.0,0.0,0.7213114754098362,1.0,0.7777777777777777,0.03949980109727792,0.0026938547237452763,0.09195075867719679,0.07235518463040587
0.39999999999999997,0,0.8666666666666667,1.0,0.0,0.3606557377049181,1.0,0.6666666666666666,0.0011679012007979723,0.0,0.09195075867719679,0.03421389716991366
0.39999999999999997,0,0.8666666666666667,1.0,0.0,0.21311475409836067,1.0,0.6666666666666666,0.001421309423909555,0.0,0.09195075867719679,0.03446914684085217
0.39999999999999997,0,0.8,1.0,0.0,0.7049180327868854,1.0,0.7777777777777777,0.0030506461917007635,0.0,0.09195075867719679,0.0361103235505898
0.39999999999999997,1,1.0,1.0,0.0,0.3606557377049181,1.0,0.7777777777777777,0.0017071166632298825,0.0,0.13200957376828845,0.03475703096273497
0.39999999999999997,0,0.9333333333333333,1.0,0.004166666666666667,0.42622950819672134,1.0,0.7777777777777777,0.11205926886489356,0.1324421712400667,0.13200957376828845,0.12284504842758634
0.39999999999999997,0,0.8666666666666667,0.0,0.0,0.5081967213114754,1.0,0.8888888888888888,0.004275333406537827,0.0,0.13200957376828845,0.03734391023041952
0.39999999999999997,0,0.8666666666666667,1.0,0.004166666666666667,0.2786885245901639,1.0,0.6666666666666666,0.0336013257710013,0.004846490831012203,0.13200957376828845,0.06603894514798217
0.39999999999999997,0,0.8666666666666667,1.0,0.0,0.3278688524590164,1.0,0.7777777777777777,0.0002184313814133399,0.0,0.13200957376828845,0.033257527814617466
0.8857142857142857,1,1.0,1.0,0.016666666666666666,0.3770491803278688,0.0,0.7777777777777777,0.006618283821462313,0.003697668305248631,0.5042369869510883,0.039059902963860575
0.8857142857142857,0,0.6,0.0,0.0,0.6557377049180328,0.0,0.8888888888888888,0.011349779939656784,0.0,0.5042369869510883,0.044469764819816945
0.8857142857142857,0,0.6666666666666666,1.0,0.0125,0.5573770491803279,0.0,0.8888888888888888,0.00018082330747351953,0.0,0.5042369869510883,0.03321964645315295
0.8857142857142857,0,0.9333333333333333,1.0,0.0,0.19672131147540983,0.0,0.4444444444444444,0.0011355535802083836,0.0016993548052215723,0.5042369869510883,0.03388535607517772
0.8857142857142857,0,0.8666666666666667,1.0,0.0,0.6065573770491803,0.0,0.8888888888888888,1.953033527931039e-07,0.0,0.5042369869510883,0.033037705875029744
0.7428571428571429,1,0.8666666666666667,0.0,0.0,0.737704918032787,0.0,0.2222222222222222,8.183858513750847e-05,0.0,0.4800957893770976,0.03311994243607738
0.7428571428571429,0,1.0,0.0,0.0,0.3606557377049181,0.0,0.8888888888888888,0.0018073325341038955,0.011583113086119165,0.4800957893770976,0.032840668415354136
0.7428571428571429,0,0.6666666666666666,1.0,0.004166666666666667,0.3606557377049181,0.0,0.8888888888888888,3.686853567200711e-05,0.0,0.4800957893770976,0.03307464560163684
0.6285714285714286,1,0.9333333333333333,1.0,0.029166666666666667,0.6229508196721312,0.0,0.7777777777777777,0.016100081267982035,0.017849745277391776,0.4185683675355171,0.04614588645780529
0.6285714285714286,0,0.6666666666666666,1.0,0.0,0.5081967213114754,0.0,1.0,0.004295856794562918,0.002333638969630906,0.4185683675355171,0.03695815786865659
0.6285714285714286,0,1.0,0.0,0.16666666666666666,0.39344262295081966,0.0,0.7777777777777777,0.00022140763468090437,0.0,0.4185683675355171,0.033260525695498554
0.9714285714285714,1,1.0,1.0,0.0125,0.459016393442623,0.0,0.8888888888888888,0.018758854522462034,0.0024210528630541515,0.5452750842938765,0.051511030280333645
0.9142857142857143,1,0.8666666666666667,1.0,0.016666666666666666,0.4098360655737705,0.0,0.8888888888888888,0.003303036446364235,0.004394151686784397,0.591606345981615,0.03559926555263147
0.9714285714285714,1,0.7333333333333334,1.0,0.020833333333333332,0.14754098360655743,0.0,0.1111111111111111,0.0014160808134972788,0.000532467792633874,0.5452750842938765,0.03437114602706717
0.9714285714285714,0,0.8666666666666667,1.0,0.0,0.4918032786885246,0.0,0.8888888888888888,0.002278654942278658,0.0003050045305674797,0.5452750842938765,0.03527960308311028
0.9142857142857143,0,0.26666666666666666,1.0,0.0375,0.6885245901639345,0.0,0.6666666666666666,0.01003558926519233,0.020284379946350756,0.591606345981615,0.03961331123430928
0.9142857142857143,0,0.8,1.0,0.008333333333333333,0.2622950819672132,0.0,0.7777777777777777,0.013849152809753192,0.007119464659414385,0.591606345981615,0.04574737909087913
0.9142857142857143,0,0.9333333333333333,1.0,0.0,0.5081967213114754,0.0,0.6666666666666666,0.03792694007040755,0.12824741840244322,0.591606345981615,0.048904575541500524
0.9714285714285714,0,0.8,1.0,0.0,0.6065573770491803,0.0,0.7777777777777777,0.0009373276043590085,0.0,0.5452750842938765,0.03398164805859638
0.9714285714285714,0,0.8666666666666667,1.0,0.004166666666666667,0.2786885245901639,1.0,0.7777777777777777,0.0006711150565715435,0.0,0.5452750842938765,0.033713501017477936
0.9714285714285714,0,0.8,1.0,0.0,0.29508196721311475,0.0,0.7777777777777777,0.00014245524874783038,0.0,0.5452750842938765,0.033180999584302255
0.9714285714285714,0,0.8666666666666667,1.0,0.0,0.16393442622950827,0.0,0.8888888888888888,0.0004153945892459715,0.0,0.5452750842938765,0.03345592229988299
0.9714285714285714,0,0.8,1.0,0.0,0.5409836065573771,0.5,0.1111111111111111,1.731808906346173e-05,0.0,0.5452750842938765,0.033054953087312496
0.9714285714285714,0,0.8666666666666667,1.0,0.0,0.34426229508196726,0.0,0.7777777777777777,0.016064482874480823,0.0,0.5452750842938765,0.04921872820352205
0.5714285714285714,1,1.0,1.0,0.008333333333333333,0.39344262295081966,1.0,0.7777777777777777,0.0023120844406514826,0.0038488949741456485,0.2393299913024486,0.03469607408900011
0.5714285714285714,0,0.9333333333333333,1.0,0.0,0.8360655737704918,1.0,0.8888888888888888,0.0008788959249404612,0.0,0.2393299913024486,0.03392279177224217
0.5714285714285714,0,0.8,1.0,0.0,0.7049180327868854,1.0,0.8888888888888888,6.81794172395322e-05,0.0,0.2393299913024486,0.03310618401076489
0.5714285714285714,0,0.8666666666666667,1.0,0.0,0.5901639344262295,1.0,0.7777777777777777,0.0060094295296660525,0.0032309938873414687,0.2393299913024486,0.03852789997705558
0.5714285714285714,0,0.8666666666666667,1.0,0.0,0.2295081967213115,1.0,0.3333333333333333,0.0007632206987427269,0.001038076979281056,0.2393299913024486,0.03362548522454332
